Drug	Protein
44462678	P53778
11154555	P35367
54682045	P35354
12035	Q12879
54670067	Q6N063
5288064	P00734
31304	P23416
3308	P16662
667468	P41595
2761	P08912
123619	P11712
44462678	P51570
10071196	P28223
643975	P11310
165323	P00918
39186	P33261
4999	O14764
3333	Q13936
445154	P35354
21855	P35367
71616	Q01740
62867	P28223
5362436	P10632
11505541	P00390
3380	P20813
4641	Q9NZK7
5742673	Q9Y694
3016	Q99928
6323497	P08684
5289085	P47985
4768	P08684
16028	P01834
448372	Q9NPH2
9458	P35228
4167	P08912
440121	P62158
5479530	Q4U2R8
4737	Q8N1C3
180559	Q9NZK7
5426	P33261
5957	O95477
2170	Q16445
2161	Q99584
439750	P00414
643976	Q969G6
53461739	Q14524
3202	P06276
6804	P78352
3435	P27338
439260	P08913
2160	P23975
5289232	P07900
5743	P05181
5281855	P05181
2160	Q9NZV8
7028	P18850
6101	P09668
91532	P00558
3033053	P35372
4499	P05177
657085	P05089
59227	P21728
1110	P21912
439153	O15239
2479	Q16445
5281040	P09917
637517	P02689
119031	P39900
439153	O43677
3005573	P03372
123895	P05089
9549223	P48552
6031	O94766
15130	P32297
25137844	P11229
16750192	P10275
65866	P10635
6005	P21728
6037	P42898
4463	P20813
657096	P16152
8977	P36405
40839	Q9H4B7
11167602	P00519
3902	P11509
6473	P36544
6857688	P03951
446284	P35354
4189	Q12791
124886	P09211
60838	P06276
444818	Q8N142
8249	P10635
378	P24666
5556	P34903
4046	P69905
3100	P20813
39042	P37231
3033538	P35348
2160	P08913
9821178	Q07343
11978813	P14416
3016	P18507
6005	P41595
4184	Q01959
2733526	P08684
176870	P10635
70678590	Q9Y4U1
60854	P20815
2267	P08684
6369390	P06276
5791881	P00492
5556	P18507
37542	P55263
6917698	P08684
448535	Q02750
3394	P06133
444655	O00244
5280961	P05177
2160	P25100
13559281	P04150
150311	P15144
5625	P24462
3100	P33261
4099	P78334
2725	P10635
447277	P53611
5280346	Q9UDW1
2585	P08588
3256861	P01857
4737	P47869
25419	P05141
123619	P33261
179340	P41145
5360696	P35372
447277	P49356
3878	P22310
49866889	P00742
12148754	P06737
644241	P08684
4914	Q9Y691
3487	P47869
5282452	P10632
54670067	Q8IVL5
446662	P18031
11167602	P15056
165331	Q16762
2162	P10635
10172943	P49841
6918837	Q9UBN7
854023	Q494W8
4923	P08684
4585	P46098
71353	P28222
46937145	P19105
5276854	P35372
3000715	P36544
2083	P08684
33032	Q13002
2907	P33260
4116	P18505
5281855	P00918
3373	P18507
4060	Q14524
444	P08684
449242	P01859
2244	P33261
3776	P43026
656902	Q6UWM7
3019	P05023
43815	P08173
1110	P51649
4497	Q08289
6249	Q02763
26934	P07550
5734	Q9NS85
131704205	Q16706
444182	P08758
588963	P59998
6918140	Q03181
2119	P08588
123631	P04798
3696	P08912
2771	P11229
3475	P15692
42611257	P10635
444853	P25705
3883	P04798
468595	P08684
65999	P37231
440210	P00568
54690031	P23219
448658	P15121
68841	P11309
17753880	Q13426
5591	P22309
439260	P05177
5754	P20815
4917	P08684
3241	P20813
9642	Q99835
5090	P11712
311	Q9Y275
1060	P80404
44462678	P53779
3290	P08172
4477	P05177
5833	Q06432
447911	P55055
1983	P22309
5284583	Q7L0J3
3333	P08684
2153	P30542
2801	P41595
439196	O43708
16122612	P11474
3007	P14416
44129612	P61160
667639	P25705
2157	Q12809
5625	P33261
5487427	P20309
24941254	Q03181
24779677	P68400
5281897	O00763
5289289	P27338
439750	P20674
177336	Q13639
123606	P33261
2267	P04798
5095	P05177
47811	P21728
4737	Q16445
10204	P52895
6992039	P11926
445951	P24941
50192	Q15822
644213	P19793
6288	Q9BW92
44129631	P42262
448994	P24941
11683	P04150
392622	P10635
444552	P08758
1986	P07451
6030	P15291
444746	P11217
23727981	P24941
16115747	P35228
36314	P10415
5833	O00555
3696	P21728
5429	P05177
4357	P34913
448991	P24941
9547935	O14957
24941263	P29474
3385	P11712
3639	Q12791
392622	P08684
9941444	P30872
4543	P35368
6323374	P22894
6451164	P05177
444224	P00734
5530	P27338
3278	P05023
54746	P21728
441207	P05023
447378	P07814
2160	P20815
27447	P08684
3062316	P31513
2733514	P35228
6102526	P00749
5910	P20309
15951529	P20813
5910	P11509
6857599	P09211
2726	P08908
71158	O00591
3226	P48169
54684589	P35354
445940	P24941
16678941	P11712
39186	P20815
54454	P24462
54746	P28222
104865	P25101
4594	P11712
24905143	P48736
321	P06132
439260	P25100
5957	Q09428
36314	P27816
5994	P20815
11840930	P25774
261000	P06401
52949062	P07477
205131	P27487
439153	P56556
6437380	P08684
4494	Q8IZS8
3763	O00591
4616	P48169
60854	P11229
46937043	P00734
25229552	P35557
5482	P10632
1349907	P05181
18068	Q14376
5950	P49588
5288588	P22303
108150	P11712
2519	P16499
5002	P28221
4943	Q9UN88
10184653	P00533
10113978	P10635
2372	P35348
9750	O94760
23724781	P11229
448942	P39900
2818	P46098
11507920	P56817
24316	Q9UL51
5957	Q92887
25203955	P80192
5287990	P24941
5957	P10398
3226	O00591
2765	P25100
1549008	P23219
10345214	Q5T601
3038506	P30518
5281078	P22309
4943	P10635
444503	P15531
446240	P00918
11840981	P28066
5288600	P78368
10100	P41145
681	P23975
208902	P49286
985	P08100
5311507	P21728
48041	P10635
447048	P13639
445713	P49354
25102847	P07949
2481	Q9UN88
445228	Q6UWM7
11963552	P08238
3042	P04798
23647361	P07858
1792	P08709
4168	P19099
40539	Q13002
1727	Q14721
338	P23219
4946	P05177
192197	Q04828
34755	P31153
446783	P14555
4369325	P15121
880	P04054
5328940	P36507
643975	Q16881
165151	P23919
444139	P04746
2160	P05181
44129612	P59998
5530	P33261
24821094	P20815
3763	Q99928
84088	P08684
5289415	P14780
11481186	O00182
9941444	P32745
28417	P10275
3000715	P43681
2354	P30044
8063	P17612
5419	P35348
3964	P21917
667484	Q8N1C3
448940	P39900
15295578	P49137
101543	P07998
5280346	P14927
46937133	P42574
3715	Q07869
5152	P20815
3964	Q9H3N8
44462678	P68133
57363	P18405
1110	Q9NVH6
387447	P28072
5002	P28222
5311507	P28223
6917715	P03372
5288814	P08254
5816	P00439
5311128	P22888
208898	Q13936
3151	P05177
5505	P48048
2712	Q16445
5391	P47869
439153	P15428
17754184	P01009
444718	P62917
124886	Q9Y2Q3
6918837	Q13547
5732	P14867
5957	Q13131
7478	Q9NZK7
8378	P61073
5656	P23975
3775	P20309
445354	Q9BTZ2
41693	P41145
4507	P08684
6473	P14867
10442	P84077
33042	P07237
24963036	P00734
5287494	P29475
59227	P21917
1201549	P10635
6140	O95363
2767	P20813
154417	P11229
444389	P08758
4543	P08173
3869	P35348
3397	P33261
44144380	P00374
25190761	P20248
441080	P10635
6857711	P07384
101616	Q9GZZ6
5951	Q9GZT4
4914	Q86W47
1372	P14555
4168	P14416
11790	P05177
42113	P23415
23728517	P03372
4485	P04798
6916249	P35372
24893974	O14965
446816	Q16539
644241	P10632
121026	O60760
2474	P08684
454194	P27707
6322	P04424
33032	P42263
6005	P28223
305	P06276
5732	P47869
66265	P31645
3821	P23219
1051	P20132
2783	P13945
46937100	Q13557
440121	P99999
77993	P30939
446977	P04118
3957	P33261
448978	O00763
4763	P20813
439153	P48728
2153	Q14432
5281081	O60656
5359268	P05023
439153	Q9BYZ2
5391	P31644
3823	P24462
72281	O75908
46937145	P12883
439155	O14717
2441	P34903
89594	P11509
208898	Q02641
5735	P11712
446276	P00918
5289336	P35030
5326669	P07477
439213	P33261
33032	O15067
44308490	P17612
896	Q16678
2733526	Q01740
156391	P23219
5282253	Q13002
3763	P47869
446220	P11229
3776	P30041
253602	Q9UNX3
5245	P35354
33741	P28335
6083	P55263
445455	P13631
46937158	P24941
51634	Q16739
702	Q15825
3961	P33261
6918558	P11229
6102690	Q92731
2811	P34903
5359272	P41145
36688409	P11086
153994	Q01668
447877	P51659
3337	P28335
180621	P00749
4943	O00519
10135836	P08709
33032	Q9UPY5
446833	P08311
9926791	P08684
448326	P17612
4474	P20815
4737	P33261
10100	P08684
216239	P24462
6058	P61278
702	Q99928
44112	P08908
46937163	P25774
6021	P47989
6917698	P28223
4058	P23975
10308106	P16050
60825	P49585
4054	Q8TCU5
5282415	P43119
4168	P10635
736407	Q92831
387447	Q99436
5961	P17812
5381	P10632
439153	P09417
2811	P08684
2441	P24046
158758	Q07343
5289321	P24941
24083	Q02641
4614	P11712
2118	Q16445
21733122	Q9NY46
447834	P23219
2519	P21817
53232	P35503
5288596	P08253
3562	P11509
133021	P11712
11434515	P06276
448968	P07900
4887	P01375
5073	P20815
5329	O60656
2809	Q16445
6279	P26439
3658	P10635
10172943	P17612
445154	Q16678
25220914	P00734
213039	P08684
131704176	P07477
4211	P15538
6409	P01112
17753880	O60603
31703	P15559
4616	O14764
11154555	P28223
24316	O00408
219078	Q15858
10101	P10632
3100	P35367
2351	P54750
643975	Q15067
4911	Q8TCC7
896	P33261
1337	P29474
440053	P42262
2519	P42338
5280863	Q6NUS8
4891	P24462
4943	P47870
3869	P25100
3958	O00591
215436	Q08499
510684	P18031
444104	P09211
3033538	P35368
3261	Q99928
10249182	P24941
26175	P54219
9854489	P08684
5280793	Q6VVX0
447027	Q16134
4585	P47870
9854012	Q9H244
5481350	P05177
5729339	P20248
11373270	P14625
11348631	O14757
2761	Q13698
5280360	P43115
11840968	P52732
2719	P20815
443872	P24462
9846339	P23921
62930	P08842
9547923	P00742
5881	O00204
4495	P35354
44259	P49137
2564	P10635
2206	P11712
2913	P35367
31260	P00797
4472	P21964
4095	P46098
4064	P47869
3011155	P09884
3393	P05181
65124	P00390
11954293	P05177
33032	Q05586
5742673	Q16348
5078	P30939
119031	P50281
16058629	P15121
5757	P05177
5743	P51843
5282165	P08684
643975	P22570
8275	P31644
736234	P00734
54766	P06276
60825	P15531
41867	P16662
5538	Q8NFJ5
3446	P54687
31101	P28335
3035442	P13945
5831	P08172
4908	P08729
444406	P07477
24826799	P22607
5280793	P08684
4914	Q9UGI6
5957	Q04771
2519	P04798
60663	P15538
5961	O94808
446284	Q8NER1
4993	P00374
3182	Q08499
60825	P27707
36462	P30711
104865	P11712
2247	P20815
439153	O43678
5584	P11229
10238	O43252
4926	P14416
60857	P05177
4976	P23975
4011	P34969
15993	P06746
5311017	Q01959
61996	P41143
25183872	P10632
2477	P20815
2540	P30556
5530	P10635
4616	O00591
3001028	P11712
9823820	P11362
121396	P31327
54678486	P05177
10101	P35372
667484	P18507
6464	P48169
72281	P35610
4943	P33261
5359476	P24557
4099	P47870
4494	Q13936
446757	P01834
5961	O15067
12035	Q03154
7020128	P18031
4369034	P36873
9868037	P17948
4771	P05177
4099	Q8N1C3
16129580	P14780
16362	P62158
60663	Q08289
1775	P20815
64139	P05177
447108	O76083
9871074	P01375
4114	P08684
9543424	P00390
4976	P31645
72886	P18031
702	P23416
219077	P29371
3878	P35503
74989	P11712
15951529	P33261
124087	P11712
448055	Q07343
145742	P32322
2159	P35462
89594	P27338
4493	P10632
146570	P31645
6307	P55017
68841	Q15796
68617	P11712
446845	P31930
129228	P05181
54676038	P11712
156391	P35354
5533	P28223
1567	P01009
10274777	Q15788
2145	P05177
2441	P28472
6047	P35462
5329102	P17948
104758	P04818
2800	P08684
3581192	Q92831
2833	P08684
69507	P16118
392622	P05181
4762	P23975
2955	P33261
4199	P28223
6106	O60294
44257	P07101
16131215	P30968
190	P24666
3690	P20813
448718	P04424
60854	P20309
124087	P10635
5359	P22309
24066	P11712
24826799	P22455
57525501	P00325
5951796	P20248
564	Q06278
10320144	P27487
2794	P08684
36314	P11712
10909430	P14735
439153	Q02252
193962	P08684
5591	P22310
2474	P05177
4440	P08908
54477	P35462
2726820	P07900
54684589	P23219
9305	P17612
24832027	P15085
311	Q9BZX2
3961	P08684
5073	P21917
5505	P33261
4909	P36544
9750	P29474
5288605	Q12882
66898	P19622
444450	P07998
2351	Q01064
448573	P55210
305	O14939
8280	P10632
667468	P20309
5311181	Q07343
3964	P08172
444765	P18031
445302	P23219
4506	P48169
6741	P08684
448971	P07900
1110	P31040
3016	Q8N1C3
150311	P54855
25023710	P28845
439153	Q15800
4205	P21918
5556	P08684
4858	Q9Y6F1
5681	P63316
441074	P05181
3033621	P24046
14985	Q9UDX3
145742	P30405
10518	P34903
3332	P07711
4462	O14521
5494443	P27338
1051	P17735
10113978	P09619
2737071	O60760
3003141	P08684
6287	P05166
5288373	P07339
3007	P11509
3121	Q9UQD0
216325	P19320
8944	P35372
24883486	P42574
3821	P28335
4011	P08173
145742	Q96EM0
4055	Q9BQB6
441298	P09917
2170	P46098
46936391	P07098
5742673	Q8TCC7
9842606	P55263
5353303	P07477
446346	P00742
2088	P23469
55283	P20813
54677971	P35354
2733526	P10632
72287	P21728
3696	P35348
656932	P23946
14985	P15559
3007	P27338
195347	P68871
447377	P07814
4927	P35348
4171	P33261
3406	P04040
11586735	P56817
5321765	Q9NZK7
448042	O75116
44129601	P07900
5193	O60391
11978813	P35368
4932	Q12809
3054	Q92731
16129704	P00734
5591	Q9HAW8
2441	A8MPY1
4189	Q16558
3827	Q08493
2811	Q8N1C3
11561674	P60568
46937120	Q16539
5281040	Q9Y271
3152	P22303
9571004	P51787
54841	Q01959
5754	P15538
5388962	P12821
23724530	P42345
71768094	P20813
5287692	P25705
439153	P08559
6140	P00439
15942657	Q02127
146570	P11229
5734	Q9ULX7
8275	P36544
688357	P60174
9651	P30532
444346	P07477
46937129	P27338
3085218	P10635
60823	P16662
11675645	P52732
32798	P04798
4636	P18825
3341	P18089
181137	P37231
11175137	P61925
5362119	Q9BYF1
31101	P14416
11561674	P29474
23724781	P08172
2761	P35367
439530	P62913
9444	P26358
4614	P35354
3404	P04798
4829	P23219
6918473	P10415
13342	P05412
5289294	Q9UBX1
11538992	P27487
448258	Q13133
11626560	P08684
1201549	P33261
1130	Q9H3S4
3261	P78334
31721	P31645
4883	P08588
5289284	P68133
9880	P11511
101544	P07998
4054	P11509
5479530	Q8TCC7
447027	O14949
4020	Q01959
9458	P23219
89594	P05181
445456	P13631
5206	P31644
92974	P35368
5910	P11229
3562	P34903
2882	Q12791
24821094	Q06187
3292	Q14524
4507	Q06432
119031	P22894
34312	P08684
5289109	P45452
41781	P10632
36462	P10632
11840929	P07477
176870	Q16678
5335	P10635
11450633	P08684
3964	P35348
1195	P14324
6445226	P16083
387447	P20618
2141	P22413
3001055	P20815
3827	O60658
3520	P05091
3559	P35462
394347	P15559
5281077	P18507
445576	P13631
1543	Q02127
93082	P35558
59227	P18089
2823014	P04271
5717	P05181
44591583	Q08499
5526	P00747
1549008	P11511
6262	P04181
131704268	Q9UQM7
5288826	P10635
896	P27797
5289424	Q9UBX1
5164	P28482
2164	P48169
2955	P11712
446756	P01857
4116	P78334
65302	P19883
4369429	P00734
5284616	P09038
71329	O95069
11250029	P41145
9651	P22303
91443	Q96DP5
3562	P20813
2519	Q9Y233
10257	P21397
445750	P11226
702	P11766
5734	Q14524
5289192	P07477
44462678	Q06609
60953	Q12882
447271	P10828
6324659	P00797
33032	O43424
10096344	P27487
5280453	P08684
71158	Q9UN88
13017	P00326
121892	Q9NR82
4649	P35354
24894151	P35228
9552079	P50135
5312125	P25100
1989	P48048
5584	P31645
444461	P09488
8977	P18085
129211	P35368
23627203	P78536
439750	Q16740
33741	P41145
3226	P31644
3715	P22309
2725	P35367
149096	P05177
3121	Q9UI33
57363	P24462
4474	Q01064
4679	P11712
11840955	P11217
5281104	P08684
44237094	P49761
16040294	P12931
439153	Q08426
3156	O14649
2170	P28335
6540558	P08684
3715	P33261
4528	P27338
446981	P06276
44259	P41240
444718	P62750
89950	P07998
3776	P17900
31477	P08588
439153	Q13423
84088	P04150
9651	P11230
2802	P28472
4506	P31644
688357	P09488
439326	P15291
25011731	P54760
124087	P05177
4585	P08912
71616	P11712
16222096	P08684
124886	P09488
3333	P62158
10050566	P17612
6509979	P42345
5284627	Q99928
4926	P08684
12035	O15399
4616	P08684
4735	P05177
5326869	Q16539
11840981	P28074
4184	P08684
2789	P14867
60961	P00813
11167602	P22309
16362	P05181
439153	O75380
3037032	Q9HAB3
3675	P05181
4616	O60656
445154	P16083
2761	Q13936
4359	P34913
22489160	P42262
1110	Q9P2R7
4409	P05164
68844	P00915
177837	P07477
15951529	P20815
1715	P08758
2809	P30536
6083	Q13131
16089915	P10635
1714	Q16539
54670067	O14832
57469	P05177
60164	P13631
5281077	O00591
2368	P18825
5326637	P68400
24826799	P36888
82148	P28335
5734	Q8IWT1
87642	P07108
657298	P09172
3103	Q01959
46936782	P07900
5530	P08684
5584	P14416
17753867	P15085
8977	Q6NXR0
1738118	O60513
33776	P05181
5287989	P24941
3676	P10635
2585	P35348
4474	P11229
444853	P06576
9978312	P30291
10993014	P14416
3038	P00918
9433	Q92769
439155	Q86VU5
9565	Q09428
284	O14936
3007	P23975
100154	P07437
2059510	O14757
447027	P31040
2196	P42262
11978813	P28223
4162	Q9UN88
3038522	Q9GZP0
5311017	Q05940
3081361	P00533
5291	P20815
43815	P31645
5556	P31644
24759	Q14520
59227	P14416
3025803	Q08499
4763	P08684
11740154	P29474
4616	P24046
667484	O14764
6453585	O60911
444655	P35030
25113124	Q15661
2162	P05177
4992	P10635
439153	P49419
447458	P37231
6420159	P25774
54677971	P23219
4763	P24462
16682987	P21796
5288320	P47989
11167602	Q02763
4055	P22891
2789	Q16445
447508	P07477
188350	Q13126
24880024	O14965
5281855	Q16790
6604229	P00918
2162	Q6TME4
5936	P22303
5430	P05177
5284627	P35498
4585	P08684
439153	P14061
3000715	P14867
16222096	P08183
5318517	Q00653
679	P10635
42113	P28472
5743	P20815
13109	P18405
2138	P20231
24768537	P15085
3776	P07998
124886	O95881
56339	P10632
16136245	P30968
64689	P04745
3278	Q13621
312145	P53350
311	P03950
12229396	P20813
131704220	Q99714
10993014	P35462
126941	P04818
5288708	P24941
446220	Q9UI33
2995	P35348
6857487	Q8WX39
59227	P21918
447027	P31930
12560	O43193
57363	P20815
10822243	P11086
104850	P21554
5284570	P41143
71158	O60391
60795	P08172
5281881	P14416
6327654	P06276
4162	Q8N1C3
68617	P20813
3365	P20815
4927	P28223
16231	P51172
5284604	P35372
5826	Q01959
54477	P21917
77991	P06276
980	P19961
11256587	P51681
446122	P05089
97032	P49888
11245700	P00918
5359476	P37231
49852292	P00742
24180722	P11362
5556	P48169
12560	P24462
5833	O60840
8646	P00491
24894153	P35228
3033	P23219
11954293	P21728
176870	P20815
208902	P48039
449366	P09488
5281078	P10632
439213	P01579
62751	Q12879
10150081	Q02750
2481	P78334
54670067	O00469
2789	P20813
1053	Q16773
3547	Q13464
4940	P11229
4595	P24462
5816	P18089
667466	P08172
71349	P35346
3779	P13945
5328940	P08631
6468	Q99720
1060	P11177
2725	P20815
387447	P10632
12560	P08183
71616	P24462
60795	P35348
54746	P41595
3380	P33261
187	P22303
9887712	P08684
2130	P14416
5002	P28223
439155	Q99873
4747355	P27487
6307	P00918
3994	Q9BY41
31703	P16152
4369502	O00764
4763	P10632
5452	P10632
24778299	Q96C86
4585	P20309
447219	P00734
447532	P12931
5359272	P41143
3762	P08588
4199	P11229
4507	P24462
11809364	P53582
23657800	O14757
3393	P11509
1051	P11217
62867	P08684
5289214	P08709
444036	P08684
4915	Q16678
115355	P32754
5288826	P10632
145068	P05177
4497	Q13698
4184	P28223
16222096	Q02750
10607	P07437
446845	O14957
46937060	P37231
4943	P08684
439153	P07195
3672	P23219
8189	P06241
3404	P20815
9547939	P07477
13195	P35218
2170	Q9H3N8
6857699	Q15596
60149	P14416
3081361	Q13882
6322	P29474
441314	Q8TET4
5584	P08588
3292	P33261
7405	O43612
10135836	P13726
4506	P28476
24871491	P35568
4566	P20248
33032	Q14957
193962	P11712
1060	O15403
4236	P33261
4116	P11712
444894	Q08462
2244	P11712
5687	P24941
447339	P00813
347590	P29474
6914660	P23467
4055	P00742
4066	P08684
5405	P08173
3337	P10635
24894158	Q13627
3261	Q9UN88
16757525	P49841
131704262	P04406
14985	P78417
1676	P29275
1103	Q96F10
984	P07108
77993	P28221
123606	P31513
221493	P22830
24798097	P29474
2160	P08908
16122582	P00915
4768	P07550
44129612	O15144
4829	P08684
4477	P11712
448915	P03372
444	P11509
446600	P11217
2118	P14867
312145	P48736
33032	O00341
2733526	Q04759
101989	Q14994
444885	P11226
5288720	P11387
65981	P37231
11270500	P24941
5719	P30536
4369103	P00918
92745	P51857
6852165	O00329
24752832	P00742
4893	P35368
77993	P28222
1549008	P08684
1030	P00488
9826528	Q02750
54454	P08684
5282443	P35367
4011	P28223
5591	P20815
8969	P41595
16750074	P03372
11167602	P07949
2662	P08684
5833	Q9H8P0
18104	P21918
656969	Q07343
60854	P18825
8582	Q8N142
11978813	P08908
24812720	P28845
4100	P00918
11840981	P60900
2809	P18505
5210	Q01959
3369	P34903
54726191	P20815
3397	P20815
54675783	P14780
5289085	Q9UDW1
11519070	P20309
5288826	P16662
4999	P18505
36462	P08684
4116	P98194
2370	P08172
6918107	P46098
33887	P05023
448171	P07948
130804	Q9UDW1
5959	P08684
9941444	P35346
15130	P30926
4528	P05164
31307	P08684
4829	P33261
60795	P34969
60871	P22392
446504	P03956
5960	O75746
3763	P98194
444718	P55769
3675	Q16853
60606	P10632
5452	P05181
446186	O14556
16750106	P53779
667468	P18825
4212	P08684
5530	P21397
71616	P31513
5288710	P24941
15897928	P03372
9999276	Q08499
2585	P35368
6610318	P07858
11434515	P08173
5957	Q9Y4W6
2733526	P17252
3000715	Q16445
5816	P18825
439153	O75251
2170	P35368
3229	P05177
5950	Q9UHI5
11653652	P15056
5326887	P11217
3151	P20813
5287955	P68363
3241	P35348
25271580	P39900
15951529	P10632
4199	P31645
5816	P05177
54678486	P33260
5538	P00352
46937165	P00734
892	P04062
16040281	Q02763
151171	P37288
16122635	P61925
9955116	P20813
44129612	O15143
7697	P47989
54746	P28223
119607	P08684
151170	Q07343
35370	P04183
3562	P03886
445015	P49354
2519	Q13946
4192	P05181
6914564	P07900
148124	P11137
5360696	P13498
2540	P35503
7970	P45452
3016	P08684
10180	P11388
445354	Q8NBN7
984	P08100
154059	P20309
5281040	P11712
5328969	P12931
439153	O43920
54454	P33261
36314	P11137
119607	P11712
4060	P10635
3647	Q13621
24894167	P49841
2756	P11712
4909	Q99928
54746	P08913
1051	P13196
33032	P48664
3637	P13674
6852167	Q8NEB9
3446	P54289
2771	P05177
64689	Q6L8H2
387447	Q13200
11973736	P35968
3639	P55017
2811	P28476
4030	P08684
6009	P10635
24808489	P08069
2479	P43681
3369	P78334
10113978	P22607
4192	P28476
338	P35354
5361	P14555
87031	P24941
445920	P03372
10531	P08684
3696	P14416
15130	P35372
745994	P00915
6918155	P23141
5360696	Q99720
5625	P20815
4235	P33261
461279	P15531
448974	P07900
6540428	P34969
